ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
With that new haircut you look ridiculous.," with that new haircut, you look ridiculous.",1,1,1,0.2857142857142857,0.047619047619047616
"You're not psychotic, you just wish you were?"," you're not psychotic, you just wish you were.",1,1,1,0.25,0.044444444444444446
"I like the avenger of the new episode, he really is a badass.", i like the avenger of the new episode. he really is a badass.,0,1,1,0.15384615384615385,0.03278688524590164
"With the Broncos, he switched positions and became a receiver."," with the broncos, he switched positions and became a receiver.",0,0,0,0.2,0.03225806451612903
"They are not really friends, they just work together and talk from time to time.", they are not really friends. they just work together and talk from time to time.,0,0,0,0.13333333333333333,0.025
Adam is a crook., adam is a crew.,1,0,0,0.5,0.25
"Shut up, Anthony, I'm talking to Gloria."," shut up anthony, i'm talking to gloria.",0,1,1,0.7142857142857143,0.125
Keep your shirt on., keep your shirt on.,0,1,1,0.25,0.05263157894736842
"Then suddenly, they kneel and die.", then suddenly they meel and die.,0,1,1,0.5,0.11764705882352941
Turn to the right., turn to the right.,0,0,0,0.25,0.05555555555555555
Did you do that?, it's cute with that.,0,0,0,1.0,0.8125
Put down that chair!, put down that chair.,0,0,0,0.5,0.1
"Just when I had him going, you had to butt in!"," just when i had him going, you had to button.",0,0,0,0.36363636363636365,0.10869565217391304
The War of the Sixth Coalition was over., the war of the sixth coalition was over.,0,0,0,0.5,0.1
It's lavender and old lace., it's lavender and old lace.,0,0,0,0.2,0.037037037037037035
Wasting my time listening to this mad hatter., wasting my time listening to this mad hatter.,1,1,1,0.125,0.022222222222222223
Your behavior is embarrassing; go learn the art of social intercourse!, your behavior is embarrassing. go learn the art of social intercourse.,1,1,1,0.2727272727272727,0.04285714285714286
Do you think your boyfriend is cheating on you?, do you think your boyfriend's cheating on you?,0,0,0,0.3333333333333333,0.06382978723404255
Both New York City and Jersey City have assigned the island lot numbers., both new york city and jersey city have assigned the island lot numbers.,0,0,0,0.46153846153846156,0.08333333333333333
"Look, the seam is now broken, it couldn't stand the jerk."," look, the seam is now broken, it couldn't stand the jerk.",0,1,1,0.09090909090909091,0.017543859649122806
"""You're the one who may die,"" the alchemist said."," you are the one who may die, the alchemist said.",0,1,1,0.3333333333333333,0.10204081632653061
"If I knew it, I would have told you."," if i knew it, i would have told you.",0,0,0,0.3333333333333333,0.08333333333333333
"If an item is deleted altogether, its permalink can frequently not be reused."," if an item is deleted altogether, its permanent can frequently not be reused.",0,0,0,0.15384615384615385,0.05194805194805195
The incantation was written in italics., the inquantation was written in italics.,0,0,0,0.3333333333333333,0.07692307692307693
"However, they tend not to go into houses or buildings, but will enter tents."," however, they tend not to go into houses or buildings, but will enter tents.",0,0,0,0.07142857142857142,0.013157894736842105
Is he a drunkard or what?, is he drunkard or what?,1,0,0,0.3333333333333333,0.12
"To fix the problem, he covered the hole with duct tape."," to fix the problem, he covered the hole with duct tape.",0,0,0,0.09090909090909091,0.01818181818181818
"He is currently training boys at the Dome Silver Performance centre, Hounslow."," he is currently training boys at the dome silver performance center, hunslo.",0,0,0,0.5,0.11538461538461539
The hell you say!, the hell you say?,1,1,1,0.5,0.11764705882352941
"Da sie die H?ñnde nicht frei hatte, versuchte Zora sich die Haare aus dem Gesicht zu pusten."," when she didn't ask for her hands, zora tried to brush her hair out of her face.",0,0,0,1.0,0.6956521739130435
Your behavior is embarrassing; go learn the art of social intercourse!, your behaviour is embarrassing. go learn the art of social intercourse.,1,0,0,0.36363636363636365,0.05714285714285714
Nice to meet you., nice to meet you.,0,0,0,0.25,0.058823529411764705
The toad spit a caustic slime at the bees., the totes bit a caustic slime at the bees.,0,0,0,0.3333333333333333,0.14285714285714285
The fee is one hundred dollars., the fee is $100.,0,0,0,0.6666666666666666,0.6451612903225806
We had a lot of hurricanes this year., we had a lot of hurricanes this year.,0,0,0,0.125,0.02702702702702703
"When he saw the storm clouds in the sky, Jaka wished he would have remembered his umbrella."," when he saw the storm clouds in the sky, jacka wished he would have remembered his umbrella.",0,0,0,0.11764705882352941,0.03296703296703297
Do you think your boyfriend is cheating on you?, do you think your boyfriend is cheating on you?,0,1,1,0.1111111111111111,0.02127659574468085
"Some went away while I was there, and other people came.", some went away while i was there and other people came.,0,0,0,0.2727272727272727,0.05357142857142857
"""What a load of trash"", Sarah opined."," what a load of trash, sarah obind.",1,1,1,0.5714285714285714,0.16216216216216217
"Perry left a garrison in Tabasco, under the command of Commander Gershom J.", perry left the garrison in tabasco under the command of commander gersong j.,0,0,0,0.46153846153846156,0.16
Valgrind detected multiple memory leaks., valgen detected multiple memory leaks.,0,0,0,0.2,0.1
Don't be an idiot!, don't be an idiot.,1,1,1,0.5,0.1111111111111111
There were no intermediate stations., there were no intermediate stations.,0,0,0,0.2,0.027777777777777776
The voice threatened to kill and send to Hell all who disobey.," the voice threatened to kill and send to hell, all who disobey.",0,1,1,0.16666666666666666,0.04838709677419355
"When he was a child, that man wanted to travel, too."," when he was a child, that man wanted to travel too.",0,0,0,0.18181818181818182,0.038461538461538464
"In addition, the articles were written and addressed ""To the People of New York""."," in addition, the articles were written and addressed to the people of new york.",0,0,0,0.35714285714285715,0.08641975308641975
"In Burgundy, gifts would be hidden under the log."," in burgundy, gifts would be hidden under the log.",0,0,0,0.2222222222222222,0.04081632653061224
"Between verses, Drummond's distorted voice urgently alerts us that ""It's grim up north""."," between francis, grummond's distorted voice urgently alerts us that it's grim up north.",0,0,0,0.38461538461538464,0.125
Everybody's got to die sometime., everybody's got to die sometime.,0,1,1,0.2,0.03125
"And at that I told him, and he took my place.", and at that i told him and he took my place.,0,0,0,0.2727272727272727,0.06666666666666667
Don't hurt my finger again., don't hurt my finger again.,0,1,1,0.2,0.037037037037037035
He'll drive you batty!, he'll drive you betty.,0,0,0,0.5,0.13636363636363635
You killed all three of them for nothing., you killed all three of them for nothing.,0,1,1,0.125,0.024390243902439025
The field is located behind Wheeler High School., the field is located behind wheeler high school.,0,0,0,0.5,0.08333333333333333
The weather in Finland sucks., the weather in finland sucks.,1,1,1,0.4,0.06896551724137931
"One afternoon, one of his servants fell ill, and it appeared that he would die."," one afternoon, one of his servants fell ill and it appeared that he would die.",0,1,1,0.13333333333333333,0.02531645569620253
It lies on the Big Blue River., it flies on the big blue river.,0,0,0,0.7142857142857143,0.16666666666666666
Her parents divorced when she was eight years old., her parents divorced when she was 8 years old.,0,0,0,0.2222222222222222,0.12
It was credited with the nominal ability to penetrate armour.," it was a great day, it was a great day of the year.",0,0,0,1.2,0.6721311475409836
A bully is always a coward., a bully is always a coward.,1,1,1,0.16666666666666666,0.037037037037037035
"""What a load of trash"", Sarah opined."," what a little trash, sarah-pind.",1,1,1,0.8571428571428571,0.35135135135135137
"He is buried in Hebrew Friendship Cemetery, Baltimore, Maryland."," she is buried in hebrew french cemetery baltimore, maryland.",0,0,0,0.6666666666666666,0.203125
"The grim reaper is waiting for you, reckless driver!"," the grim reaper is waiting for you, reckless driver.",1,1,1,0.2222222222222222,0.038461538461538464
Two men in a square play their instruments with heart and soul for the crowd., two men in a square play their instruments with heart and soul for the crowd.,0,0,0,0.06666666666666667,0.012987012987012988
Might others within your organisation have some inkling as to the their desires?, mitavers within your organifusion have some inkling as to their device.,0,0,0,0.38461538461538464,0.225
And then the boy understood., and then the boy understood.,0,0,0,0.2,0.03571428571428571
"ÔÇÿYou are mad,ÔÇÖ he said."," you are mad, he said.",1,1,1,0.4,0.25925925925925924
A half a heelot!, a half a he lot.,1,0,0,0.75,0.1875
Someone set fire to the trash., someone sit fire to the trash.,0,1,1,0.3333333333333333,0.06666666666666667
And that's another thing., and that's another thing.,0,0,0,0.25,0.04
"He is a computer nerd, and he once ""broke"" the Internet.", he is a computer nerd and he once broke the internet.,0,1,1,0.36363636363636365,0.08928571428571429
There's a group of unruly teens bumming around in your garden., there's a group of unruly teens bumming around your garden.,1,1,1,0.18181818181818182,0.06451612903225806
Both mother and son starved to death on the King's orders., both mother and son starved to death on the king's orders.,0,1,1,0.18181818181818182,0.034482758620689655
The structure chattered throughout the earthquake., the structure chatter throughout the earthquake.,0,0,0,0.3333333333333333,0.06
He was born in Cremona., he was born in cremona.,0,0,0,0.4,0.08695652173913043
"For further information, see Bangladeshi people."," for further information, see bangladesh people.",0,0,0,0.3333333333333333,0.0625
Who the heck is Johnny?!, who the heck is johnny?,1,0,0,0.4,0.125
Is he a drunkard or what?, is he a drunkard or what?,1,1,1,0.16666666666666666,0.04
Then he turned to the boy., then he turned to the boy.,0,0,0,0.16666666666666666,0.038461538461538464
"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits.", never advertise razors by shaving a monkey. it's cruel and results in lawsuits.,0,1,1,0.15384615384615385,0.02531645569620253
The crowd swayed a little as I elbowed my way through., the crowd swayed a little as i elbowed my way through.,0,0,0,0.18181818181818182,0.037037037037037035
